W2_WeightSocDemTurnAttrition	region	age	gender	W1_news_socmed	W1_news_important	W1_news_notime	W1_news_toomuch	W1_news_switchaway	W1_news_notinteresting	W2_news_socmed	W2_news_important	W2_news_notime	W2_news_toomuch	W2_news_switchaway	W2_news_notinteresting	congruence	congruence_EU	avoidance	education	interest	knowledge	internal_efficacy	external_efficacy	avoidance_alt	sample
0.71288157	1.0	76	0	1	1	2	3	2	2	1	1	1	3	3	2	2.828815	2.1680865	1.8333334	1	8.0	0.0	1.0	2.5	-0.6631153	1.0
	1.0	80	1	2	4	2	3	2	3	1	4	1		2	3			2.6666667	1	5.0	1.0		1.0	0.25562173	
	0.0	72	1	3	2	1	3	1	2	2	3	2	2	3	3			2.0	2	5.0	3.0	1.5	3.0	-0.5190608	
1.7510289	1.0	54	0	1	1	4	4	3	1	1	1	1	2	3	1	2.6014717	2.6014717	2.3333333	1	10.0	4.0		4.0	-0.2621438	
5.4252405	2.0	57	0	1	2	4	3	3	1	1	2	4	4	3	4	0.25716496	2.334237	2.3333333	0	6.0	3.0	1.0	1.0	-0.2606471	1.0
	1.0	81	0	4	2	2	2	2	1									2.1666667	2	6.0	4.0	2.5	3.5	-0.4626852	
	1.0	81	0	1	1	1	1	5	1	1	1	2	3	3	3	2.171185	2.171185	1.6666666	1	7.0	2.0	3.5	3.0	-0.8895324	1.0
	1.0	34	0	1	1	1	1	1	1									1.0	2	8.0	3.0	2.5	1.5	-1.585484	
1.6488699	1.0	64	0	1	1	2	3	3	3	1	1	1	4	3	1	2.334237	2.334237	2.1666667	1	5.0	1.0	1.5	2.0	-0.23602211	1.0
0.73755395	1.0	72	0	2	1	1	4	1	1	4	2	3	2	3	2	3.7811775	3.7811775	1.6666666	1	10.0	3.0	3.5	4.0	-0.92434233	1.0
	1.0	80	0	3	5	5	5		4	3	3	4	4		3	0.21882248	2.828815		2	3.0	1.0		2.0		
	0.0	60	1	2	1	2	4	2	3	3	2	3	4	3	4	0.8319135	0.8319135	2.3333333	0	9.0	1.0	4.0	3.0	-0.08917642	1.0
0.058643244	2.0	71	0	1	2	4	4	3	1	2	2	2	3	3	1	2.2188225	0.60147166	2.5	2	10.0	3.0	4.0	4.0	-0.09049307	1.0
0.102648914	2.0	76	1	1	2	3	1	1	2	1	2	2	2	1	2	0.16808653	0.16808653	1.6666666	2	7.0	2.0	1.5	2.0	-0.8507931	1.0
0.7413698	1.0	72	0	1	1	1	1	2	1	1	1	1	1	1	1			1.1666666	1	8.0	3.0	4.0	5.0	-1.4114962	
	1.0	80	0	1	1	1	1	1	1	1	2	2	1	3	1	0.7811775	0.7811775	1.0	2	8.0	3.0	4.0	3.0	-1.585484	1.0
	0.0	79	1	1	1	1	1	1	1									1.0	2	7.0	3.0	2.5	3.0	-1.585484	
5.7823834	1.0	73	0	3	2	3	4	3	3	3	2	3	3	3	3	0.21882248	0.21882248	3.0	0	2.0	2.0	1.0	1.0	0.56210923	1.0
3.062228	2.0	73	0	4	2	2	4	3	2	3	3	3	3	3	5			2.8333333	0	0.0	1.0	1.0	1.0	0.30471605	
1.8388556	1.0	66	0	1	1	1	3	3	1	1	1	1	3	3	3	2.8319135	2.8319135	1.6666666	0	10.0	3.0	2.5	3.0	-0.89720017	1.0
	1.0	41	0	3	3	3	4	3	3									3.1666667	1	8.0	3.0	3.5	4.0	0.73375994	
	1.0	76	1	1	1	2	2	3	1	1	1	1	1		1	0.16808653	0.16808653	1.6666666	2	9.0	3.0	3.5	3.5	-0.9123867	1.0
	1.0	49	1	4	2	4	4	2	4									3.3333333	2	3.0	3.0	1.5	1.0	0.9468736	
0.33882433	1.0	65	0	2	2	2	2	2	2	2	2	2	3	3	3	1.8319135	1.8319135	2.0	2	7.0	2.0	4.0	1.5	-0.51093906	1.0
	1.0	40	1	1	1	2	2	2	2									1.6666666	1	6.0	2.0	2.0	3.5	-0.83326936	
	1.0	66	0	4	1	1	4	1	2									2.1666667	0	9.0	3.0	4.0	3.5	-0.36987793	
0.3768062	1.0	76	0	2	2	2	2	2	3	3	2	2	2	3	2	1.2188225	1.2188225	2.1666667	2	9.0	3.0	4.5	2.5	-0.25783375	1.0
1.6067152	1.0	29	0	3	3	3	3	3	3	3	3	3	3	3	3	0.8319135	0.8319135	3.0	2	7.0	1.0	3.0	3.0	0.5636059	1.0
0.40219104	1.0	77	1	1	3	4	5	1	5	1	2	3	3	1	1	5.2188225	7.1680865	3.1666667	2	5.0	3.0	3.0	2.5	0.91575706	1.0
	2.0	79	1	1	3	4	2	1	3	1	2	3	3	2	3	0.74283504	3.334237	2.3333333	1	7.0	3.0	2.0	3.0	-0.10091562	1.0
0.36142066	1.0	71	1	1	4	1	1	2	1	3	2	4	1	3	1	2.1680865	2.1680865	1.6666666	2	9.0	4.0	3.5	3.0	-0.8965439	1.0
2.6866944	1.0	62	0	1	3	3	4	3	5	1	3	3	3	3	4			3.1666667	1	5.0	2.0	1.0	1.0	0.9386114	
	1.0	79	0	5	3	3	4	3	3									3.5	2	0.0	2.0	1.0	1.0	1.035119	
0.63883233	1.0	67	0	2	2	2	3	2	2	2	1	3	4	2	4			2.1666667	2	0.0	2.0	1.5	1.0	-0.34078503	
	0.0	65	1	4	2	4	4	3	5	4	3	4	4	3	4			3.6666667	2	6.0	2.0	3.5	1.0	1.3739668	
	2.0	52	1	2	5	3	4	3	4	1	4	1	4		3			3.5	0	0.0	0.0	1.0	1.0	1.1794871	
	1.0	71	1	1	1	1	1	1	1	1	2	1	1	3	1	1.1680865	1.1680865	1.0	2	8.0	2.0	2.5	4.0	-1.585484	1.0
0.24832557	0.0	70	1	4	2	3	3	4	4	5	3	4	5	3	4			3.3333333	2	7.0	1.0		1.0	0.969728	
0.7052069	1.0	56	0	3	1	2	3	3	2	1	1				3	0.21882248	2.1680865	2.3333333	2	9.0	1.0	2.0	2.0	-0.18776827	1.0
	2.0	66	0	1	1	1	1	1	1	1	1	1	1	1	1	0.74283504	0.74283504	1.0	2	8.0	1.0	4.5	3.5	-1.585484	1.0
0.19370385	2.0	70	0	2	2	2	2	2	2	3	2	1	3	2	3			2.0	1	10.0	2.0	5.0	1.0	-0.51093906	
	2.0	40	1	5	4	5	5	5	5									4.8333335	2	5.0	0.0	3.0	3.0	2.5410452	
0.36240742	1.0	74	0	1	1	1	1	3	1	1	1	1	1	1	1	2.1680865		1.3333334	2	10.0	1.0	5.0	3.0	-1.2375082	1.0
0.7183497	1.0	73	0	4	2	3	2	3	2	4	2	4	3	2	4	1.8319135	1.8319135	2.6666667	1	7.0	1.0	2.5	2.0	0.11937544	1.0
	1.0	44	0	1	1	3	1		2	4	2	4	2	2	2	1.171185	2.6014717		2	8.0	2.0	4.0	3.0		
	1.0	34	1	4	5	2	2	2	3	4	5	5	4	4	4			3.0	1	0.0	0.0			0.5584776	
0.36335012	1.0	75	0	4	1	1	4	1	1	1	2	1	2	1	1	1.1680865	1.1680865	2.0	2	10.0	2.0	5.0	1.0	-0.6229832	1.0
0.7836632	1.0	73	1	1	1	2	3	1	2	1	1	3	4	1	1	1.1680865	1.1680865	1.6666666	1	5.0	3.0	1.5	2.5	-0.83710325	1.0
	2.0	54	0	1	2	2	4	1	1									1.8333334	2	4.0	3.0	1.0	1.0	-0.7484038	
1.9378343	1.0	65	1	4	3	1	4	3	4	3	2	2	3	2	2	1.8319135	1.8319135	3.1666667	0	7.0	1.0	3.5	1.5	0.82760996	1.0
	0.0	52	0	3	1	3	3	2	3	3	1	4	5	1	2			2.5	2	6.0	2.0	4.0	2.0	0.04631656	
1.1618749	1.0	72	0	3	2	3	4	2	4	1	2	3	4	2	3	2.8319135	2.8319135	3.0	1	5.0	2.0	1.0	1.0	0.6412266	1.0
	1.0	66	0	1	1	1	1	3	1									1.3333334	2	8.0	2.0		3.0	-1.2375082	
0.34117284	1.0	78	1	1	1	1	3	1	1	1	1	2	1	1	1	2.8319135	2.8319135	1.3333334	2	2.0	1.0	2.0	2.0	-1.245176	1.0
1.8707728	1.0	58	1	1	3	5	5	3	2	1	3	1	2	3	4	1.1680865	1.1680865	3.1666667	1	2.0	1.0	1.0	1.0	0.6593844	1.0
1.3254036	1.0	72	1	1	2	1	2	1	1	1	2	1	1	1	2			1.3333334	1	1.0	1.0	1.0	1.0	-1.2436793	
	1.0	40	0	2	1	1	1	3	2	2	1	3	2	2	2	0.8319135	0.8319135	1.6666666	2	8.0	2.0	5.0	2.5	-0.83372337	1.0
	2.0	70	1	3	3	4	3	2	2									2.8333333	1	6.0	2.0	2.0	4.0	0.29148015	
0.40068567	1.0	68	0	1	2	2	3	2	3	1	1	1	1	1	1	0.8319135	0.8319135	2.1666667	2	8.0	3.0	3.0	1.5	-0.23835929	1.0
0.369978	1.0	74	0	1	1	1	1	1	1	1	1	1	1	1	1	0.8319135	0.8319135	1.0	2	10.0	3.0	2.0	2.5	-1.585484	1.0
	1.0	49	0	3	5	2	3	3	2	4	3	3	3	3	3	2.665763	2.665763	3.0	0	10.0	3.0	5.0	4.0	0.49883464	1.0
	1.0	80	1	3	1		2	2		4	1	3	4	2	3	0.8319135	0.8319135		2	9.0	1.0	4.5	4.5		
1.4547961	1.0	64	1	2	2	2	3	4	4	2	2	2	2	2	2	0.8319135	0.8319135	2.8333333	2	2.0	2.0		3.0	0.5134014	
	1.0	79	0	1	1	3	3	3	1	1	2	2	1	3	1	0.16808653	0.16808653	2.0	2	7.0	1.0	1.0	1.0	-0.58726525	1.0
	1.0	52	0	1	3	1	1	2	3									1.8333334	1	3.0	2.0		1.0	-0.56198406	
4.0560627	0.0	70	1	1	1	2	2	1	2	1	1	1	2	2	1			1.5	0	7.0	2.0	3.0	3.0	-1.0072572	
2.8131588	2.0	62	0	4	1	1	4	3	1	2	1	1	2	2	2	0.7811775	0.7811775	2.3333333	1	6.0	1.0	2.0	1.0	-0.2750074	1.0
0.9727119	2.0	54	0	1	2	4	5	1	4	1	2	1	3	2	4	0.8319135	0.8319135	2.8333333	2	7.0	2.0	3.5	4.0	0.49100104	1.0
1.9000971	1.0	22	0	3	3	3	3	3	3	3	3	3	3	3	3	0.16808653	0.16808653	3.0	2	8.0	1.0	3.0	3.0	0.5636059	1.0
3.7063725	1.0	64	0		3	1	3	3	3		3	4	4	3	4				0	0.0	2.0	2.0	1.0		
	1.0	32	1	3	3	4	4	4	3	4	4	4	4	4	3	1.1680865	1.1680865	3.5	2	2.0	1.0	2.5	1.0	1.0627153	1.0
2.3718703	1.0	37	0	4	5	2	3	3	3	5	3	1	5	3	4			3.3333333	1	2.0	2.0	1.0	1.0	0.90261954	
	1.0	54	0	1	3	1	1	3	3									2.0	0	0.0	1.0	1.0		-0.38799617	
1.7338187	1.0	63	1	3	3	3	4	3	3	3	3	4	4	3	3	0.21882248	2.1680865	3.1666667	1	4.0	2.0	1.5		0.73375994	
1.5977145	2.0	25	0	4	2	2	3	4	2	4	3	2	3	4	3	0.7811775	0.7811775	2.8333333	2	5.0	1.0	2.5	4.0	0.30854994	1.0
	1.0	34	0	4	2	2	4	4	4									3.3333333	1	4.0	2.0	2.0	2.5	0.98491454	
	1.0	22	1	4	4	3	4	3	5	4	4	4	3	4	4			3.8333333	1	5.0	1.0	3.5	2.5	1.5623008	
	1.0	21	1	2	2	2	1	2	2	1	1	1	4	3	1	0.16808653	0.16808653	1.8333334	1	4.0	2.0	2.5	5.0	-0.6810931	1.0
	1.0	66	0	1	1	2	3	2	2									1.8333334	1	5.0	3.0	1.0	1.5	-0.6631153	
	1.0	52	0	2	2	3	3	3	4	1	4	4	3	4	2	0.39852834	0.39852834	2.8333333	2	7.0	2.0	2.5	2.5	0.49438092	1.0
2.5974157	1.0	29	0	2	2	2	4	4	2	4	2	4	4	4	4	4.828815	4.828815	2.6666667	1	5.0	2.0		1.5	0.17734483	
2.9388366	1.0	71	0	3	5	3	3	1	3	3	5	3	3	3	4			3.0	0	0.0	1.0	1.0		0.5589316	
0.8651599	1.0	52	1	3	2	2	3	3	1	2	2	3	3	3	3	0.7811775	0.7811775	2.3333333	2	4.0	1.0	3.0	2.5	-0.26922283	1.0
0.31177923	2.0	66	1	3	5	5	5	3	5	3	5	3	3	3	4			4.3333335	1	1.0	2.0	1.0	1.0	2.063361	
0.8327277	1.0	53	0	3		3	2	1	2	1	1	2	1	1	1	0.828815	2.2188225		2	7.0	2.0	1.0	2.5		
1.8169283	1.0	55	0	1	2	2	3	1	1	3	1	4	2	2	2	0.8319135	0.8319135	1.6666666	1	9.0	2.0	4.0	3.5	-0.9185578	1.0
	1.0	33	1	2	5	3	4	2	3	2	4	2	3	2	2			3.1666667	0	0.0	0.0	1.0		0.75239396	
1.9881711	1.0	48	0	3	2	3	3	3	2	3	2	3	2	1	2	0.17118502	0.17118502	2.6666667	1	7.0	3.0	3.0	2.0	0.1388499	1.0
1.8216345	1.0	60	1	1	1	2	4	2	2	1	3	5	4	2	1	1.7811775	3.3985283	2.0	1	7.0	2.0	1.0	1.0	-0.4929613	1.0
	1.0	38	0	4	4	3	3	3	3	4	4		4	2	3			3.3333333	0	2.0	0.0		1.0	0.8859362	
	1.0	30	0	1	5	5	5	5	5	3	5	4	4	3	4			4.3333335	2	0.0	0.0	4.0	1.0	2.1099775	
	2.0	45	0	3	3	3	3	3	3									3.0	0	5.0	1.0	3.0	3.0	0.5636059	
1.7743142	1.0	68	0	1	1	1	2	5	1	1	1	1	1	4	1	0.6657629	0.6657629	1.8333334	0	8.0	2.0	3.0	1.5	-0.71937835	1.0
1.7403797	1.0	63	0	1	1	1	1	1	1	2	2	1	1	1	1	0.6657629	0.6657629	1.0	1	10.0	3.0	4.0	3.0	-1.585484	1.0
1.9936374	1.0	52	1	3	4	2	3	2	2		3	3	2	2	3	0.17118502	0.17118502	2.6666667	1	5.0	2.0		1.0	0.153196	
	1.0	70	0	3	2	3	3	2	2	1	1	1	2	2	3	0.3342371	0.3342371	2.5	1	5.0	1.0	2.0	4.0	-0.035138007	1.0
1.5333867	2.0	58	1	5	1	2	5	5	5	4	2	4	5	4	4			3.8333333	2	5.0	2.0	3.0	3.0	1.5611906	
	1.0	23	0	3	2	1	1	1	1	3	2	4	2	2	3			1.5	2	7.0	1.0	3.5	2.0	-1.1124742	
	1.0	71	0	2	2	1	4	2	2	1	2	3	3	2	3	2.1680865	2.1680865	2.1666667	1	3.0	1.0	1.5	1.5	-0.32559842	1.0
	1.0	42	1	4	4	5		1	4	4	4	4	4	3	4	1.7811775	1.7811775		2	0.0	1.0	1.0	1.0		
1.8773966	1.0	51	1	4	2	4	4	4	4	2	1			5	5	2.665763	2.665763	3.6666667	1	6.0	2.0	4.0	4.0	1.2948494	1.0
4.324846	1.0	49	0		5		3	3	4	3	5				4				0	0.0	0.0	1.0	1.0		
2.191726	1.0	41	1	1	5		1		5	4	5	1	1		5	1.3985283	1.3985283		1	0.0	1.0	1.0	1.0		
3.0344026	1.0	21	1	4	2	5	4	3	3	4	3	4	4	2	3	1.3342371	0.39852834	3.5	1	1.0	2.0			1.0227237	
	1.0	53	0	2	2	3	2	3	2	1	1	2	1	3	2	0.60147166	0.60147166	2.3333333	1	7.0	2.0		4.0	-0.18198371	
	1.0	63	0	2	3	1	4	1	4									2.5	2	7.0	1.0	2.5	1.5	0.17827499	
	1.0	49	1	5	5	5	3	3	5	3	3	4		5	5			4.3333335	2	0.0	1.0		1.0	2.024412	
	1.0	53	0	3	3	3	3	3	3	3	3	3	3	3	3	0.16808653	0.16808653	3.0	2	7.0	2.0	3.0	3.0	0.5636059	1.0
	1.0	36	0	1	4	3	5	4	3									3.3333333	1	7.0	0.0	3.5	3.5	0.9481935	
	2.0	26	0	3	3	2	4	5	5									3.6666667	0	6.0	1.0	3.0	2.5	1.4329789	
0.18533583	2.0	79	0	1	2	1	1	3	2	3	1	1	3	2	2	0.8319135	0.8319135	1.6666666	1	6.0	1.0	2.0	3.5	-0.8127522	1.0
1.9599532	1.0	22	1	3	3	3	3	3	3	3	3	3	3	3	3	0.16808653	0.16808653	3.0	2	8.0	1.0	3.0	3.0	0.5636059	1.0
	1.0	63	0	2	3	2	3	3	4	1	2	1	3	2	3	0.21882248	2.1680865	2.8333333	0	6.0	2.0		1.0	0.51106423	
3.7364695	1.0	61	0	4	3	3	4	3	4	3	2	4	3	3	4			3.5	0	0.0	2.0	1.0	1.0	1.1375449	
	1.0	55	0	3	2	1	4	2	4	2	2	4	3	2	4	4.828815	1.742835	2.6666667	1	7.0	2.0	4.0	1.0	0.33129174	1.0
2.1914976	0.0	32	1	3	2	3	2	4	3	2	2	3	2	3	2			2.8333333	2	6.0	0.0	3.0	3.0	0.3957891	
2.2702155	1.0	40	1	1	2	3	4	3	2	3	1	4	3	3	3	0.16808653	0.16808653	2.5	1	7.0	2.0	2.5	3.0	0.0076447898	1.0
0.80038816	1.0	51	0	3	3	3	4	3	3	4	4	3	3	3	2			3.1666667	2	8.0	0.0	3.5	4.0	0.73375994	
0.1924035	2.0	73	0	3	2	3	3	3	2	3	2	3	3	3	3	0.60147166		2.6666667	1	7.0	2.0	1.0	3.5	0.1388499	1.0
	2.0	53	0	4	2	2	2		2										2	9.0	2.0		2.0		
1.1684321	1.0	31	1	5	5	4	4	2	4	2	5	5	5	3	5	2.1680865	2.1680865	4.0	2	0.0	1.0	1.0	1.0	1.6125054	1.0
0.93091786	1.0	34	1	5	1	5	5	5	5	4	2	4	4	4	4	5.334237	5.334237	4.3333335	2	0.0	0.0	3.0	3.0	2.026093	1.0
	0.0	33	1	2	2	4	2	1	2	4	4	4	4	2	1	0.16808653	0.16808653	2.1666667	2	6.0	1.0	2.5	2.0	-0.37499207	1.0
	1.0	74	0	1	2	1	5	1	3	3	2	1	4	1	4	0.8319135	0.8319135	2.1666667	2	0.0	2.0	1.0		-0.22700658	
	1.0	63	1	3	4	4	5	3	3	3	4	4	5	3	3			3.6666667	0	0.0	1.0	1.0	1.0	1.2305322	
0.88806784	1.0	53	0	2	2	2	4	3	2	2	2	4	4	3	3	2.1680865	0.25716496	2.5	2	9.0	2.0	4.5	1.0	0.0033569203	1.0
	0.0	34	1	3	2	3			3	3	2	2	3	3	3				1	0.0	2.0				
3.8593607	2.0	25	0	4	3	4		4		3		3	4	4	4	2.828815	2.828815		1	2.0	0.0				
2.5485423	1.0	21	0	1	2	5	5	1	1	5	1	5	5	5	5	0.6657629	0.6657629	2.5	1	10.0	1.0	5.0	5.0	-0.1133474	1.0
	1.0	70	0	4	2	1	4	3	4	2	2	4	4	3	4	0.6657629	3.2188225	3.0	1	0.0	1.0	3.0	1.0	0.6559592	1.0
0.8551452	1.0	46	0		3	5	4	4	5	2	5	5	4		5	0.16808653	0.16808653		2	4.0	0.0	2.0	1.0		
	1.0	58	1	5	5	5	4	1	3	5	3	4	4	1	2	2.334237	1.3985283	3.8333333	2	2.0	1.0	2.0	2.0	1.3403796	1.0
	1.0	65	1	1	2	3	3	1	2									2.0	1	5.0	2.0	2.0	1.5	-0.51048505	
0.7672753	1.0	59	1	1	1	1	2	2	1	1	1	1	2	1	1	0.6657629	0.6657629	1.3333334	2	5.0	2.0	2.0	2.0	-1.2413421	1.0
1.8168151	1.0	60	1	2	2	2	3	3	3	2	2	3	3	3	3	0.21882248	0.21882248	2.5	1	2.0	1.0	1.5	2.5	0.08630818	1.0
0.89494085	0.0	51	0	2	2	4	4	2	2	2	2	3	4	2	1	0.16808653	0.16808653	2.6666667	2	6.0	1.0	4.0	4.0	0.1393039	1.0
	1.0	59	1	1	2	2	1	2	1									1.5	1	6.0	0.0	3.0	3.0	-1.084878	
	1.0	37	0	1	2	3	3	3	2	1	2	2	3	4	2	0.7811775	1.1680865	2.3333333	2	6.0	3.0	1.5	2.0	-0.16250925	1.0
0.827278	1.0	60	1	2	1	1	1	2	1	1	2	1	1	2	1	0.21882248	0.21882248	1.3333334	2	10.0	2.0	2.5	3.0	-1.2608166	1.0
	1.0	57	0								5	1	3	4	5				1	0.0	1.0	1.0	1.0		
2.2099028	1.0	31	0	3	4	2	3	3	4	2	2	2	3	4	3	2.1680865	2.1680865	3.1666667	1	5.0	0.0	2.5	2.0	0.8333945	1.0
	2.0	36	0	5	5	4	4	3	4									4.1666665	2	7.0	3.0	4.0	1.0	1.7864933	
0.9164025	1.0	47	1	2	2	4	3	2	3	3	2	4	3	2	3	2.8319135	2.8319135	2.6666667	2	1.0	1.0	1.0	1.0	0.22225516	1.0
1.063772	1.0	47	1	2	1	3	2	3	2	2	1	5	4	3	1	1.8319135	1.8319135	2.1666667	2	7.0	1.0	3.5	3.5	-0.35363445	1.0
1.6357305	1.0	43	1	1	2	4	5	3	2	1	1	4	2	1	1			2.8333333	2	0.0	1.0	1.0	1.0	0.33276626	
	1.0	26	1	4	5	3	3	3	4									3.6666667	2	4.0	0.0	3.0	1.5	1.3106923	
	1.0	56	1	4	4	4	2		5	4	4	3	4	1	4				1	1.0	2.0	1.0	1.0		
	1.0	35	1	2	3	4	3	2	2	3	2	4	2	2	2	4.1680865	0.60147166	2.6666667	2	6.0	2.0	4.0	3.0	0.1408006	1.0
	2.0	44	0	1	2	2	1	3	1									1.6666666	2	10.0	1.0	2.5	4.0	-0.91089004	
	1.0	50	1	3	3	4	4	3	3									3.3333333	1	5.0	1.0	2.5	1.0	0.8887274	
	2.0	30	1	4	3	2	4	3	3									3.1666667	1	0.0	0.0	2.0		0.7294721	
	1.0	42	1	4	2	4	3	1	2	2	2	4	4	2	1	2.1680865	2.1680865	2.6666667	2	7.0	1.0	1.5	1.5	0.0965211	1.0
	2.0	66	0	1	3	1	1	1	5	1	3		1	3	5	2.828815	2.828815	2.0	1	3.0	2.0	5.0	3.0	-0.22976138	1.0
	1.0	44	1	1	1	1	1	3	1	1	1	1	3	1	1	6.334237	5.398528	1.3333334	0	6.0	3.0	2.0	1.0	-1.2375082	1.0
0.79013205	1.0	62	1	1	3	2	2	3	3	1	2	2	3	2	2	0.16808653		2.3333333	2	5.0	3.0	3.0	2.0	-0.06287469	1.0
2.6345277	1.0	28	1	2	2	2	4	3	2	2	2	4	4	2	4	1.1680865	1.1680865	2.5	1	0.0	1.0	4.0	2.0	0.0033569203	1.0
3.402759	1.0	48	0	2	1	2	3	3	2	3	1	2	1	2	2			2.1666667	1	5.0	3.0	2.0	1.5	-0.33844784	
1.935719	1.0	66	1	4	4	3	3	3	4	4	3	1	4	3	4	2.828815	2.828815	3.5	0	0.0	1.0	1.0	3.0	1.1390415	1.0
	1.0	41	0	4	2	4	3	4	3	4	2	3	4	3	3	4.828815	4.828815	3.3333333	1	5.0	0.0	3.0	3.0	0.87159014	1.0
1.1951027	2.0	55	1	2	2	4	1		2	1	2	4	2	3	2				2	0.0	0.0	1.0	2.0		
	2.0	52	1	3	2	4	3	3	2	3	2	2	2	2	2			2.8333333	2	3.0	1.0	2.5	2.0	0.29381734	
	1.0	29	1	4	5	5	5	4	4	4	5	4	5	4		0.6657629	0.6657629	4.5	1	0.0	1.0	1.0	1.0	2.1349232	1.0
	1.0	56	0	3	2	2	2		3	1	2	1	2	3	1	3.334237	3.334237		1	5.0	2.0	4.0	4.0		
	1.0	51	0	2	2	3	3	3	2	2	2	2	2	2	3	2.334237	2.334237	2.5	1	7.0	1.0	2.0	3.5	-0.0118296705	1.0
	1.0	73	1	2	1	3	2	3	3	3	1	1	1	2	4			2.3333333	1	0.0	1.0	1.0	1.0	-0.100529134	
	1.0	52	1	1	1	3	3	2	2	1	2	3	3	3	2	1.7811775	0.16808653	2.0	2	4.0	1.0	3.0	2.0	-0.5081479	1.0
	1.0	52	0	4	1	5	4	3	3	4	3	5	5	4	5			3.3333333	1	0.0	1.0	1.0	1.0	0.85107297	
1.0358963	1.0	51	1	2	4	4	3	3	2	2	2	4	4	3	2	0.3342371	0.3342371	3.0	2	3.0	2.0	1.0	1.0	0.48643923	1.0
1.1613258	1.0	71	0	1	3	1	2	3	4	1	3	3	3	3	4	2.1680865	2.1680865	2.3333333	1	2.0	0.0	3.0	1.5	0.035263166	1.0
0.359895	1.0	66	1	3	2	3	3	3	3	4	2	4	4	3	3	1.7811775	1.7811775	2.8333333	2	6.0	1.0			0.3919552	
	1.0	61	1		4		5		5										1	2.0	0.0				
	1.0	50	1	3	3	3	3	3	3	3	3	4	2	3	2	1.6014717	1.6014717	3.0	2	4.0	3.0	2.0	2.0	0.5636059	1.0
	1.0	39	1	4	4	5	2	4	3	2	4	1	2	3	3	1.3985283	1.3985283	3.6666667	2	4.0	1.0	1.0	1.0	1.199705	1.0
	1.0	38	1	3	3	4	5	3		5		5	5	5	5	1.3985283	1.3985283		1	1.0	3.0		1.0		
	1.0	22	1	4	2	2	2	4	3	2	3	2	4	4	2	6.828815	6.828815	2.8333333	0	10.0	2.0	2.0	3.0	0.3915012	1.0
2.085079	1.0	38	0	4	2	5	5	3	3	2	2	4	3	3	2			3.6666667	1	5.0	2.0	4.0	1.0	1.1928778	
	1.0	22	1	3	5	5	4	2	3	3	3	5		3		0.7811775	2.3985283	3.6666667	2	2.0	1.0		3.0	1.2130084	
	1.0	51	0	4	2	1	4	2	2	4	2	4	3	4	3	2.665763	2.665763	2.5	1	5.0	2.0	3.0	3.5	-0.024239285	1.0
0.7527443	1.0	60	1	3	4	3	3	3	2	3	3	3	4	3	2			3.0	2	1.0	1.0	1.0	2.5	0.48215136	
0.54096884	0.0	49	1	1	2	3	3	2	3	4	5	4	2	3	3	1.7811775	0.16808653	2.3333333	2	8.0	3.0	1.5	2.0	-0.08339185	1.0
0.33320048	1.0	74	0	2	2	2	2	2	3	2	2	2	3	3	3	0.16808653	0.16808653	2.1666667	2	7.0	2.0	3.0	3.0	-0.25783375	1.0
1.1915952	2.0	23	0	4	1	5	3	4	5	2	3	5	5	1	2	4.7811775	4.7811775	3.6666667	2	5.0	1.0	3.5	3.5	1.3611174	1.0
	1.0	32	0	5	5	4	4	4	4									4.3333335	1	0.0	1.0		2.0	1.9604812	
	1.0	33	1	3	4	4	4	2	3									3.3333333	2	5.0	2.0	2.5	1.0	0.8863902	
1.6520122	1.0	63	0	1	1	1	1	2	1	1	1	3	1	3	1	1.3342371	0.39852834	1.1666666	1	7.0	3.0	1.5	3.5	-1.4114962	1.0
	0.0	43	0	4	1	2	4	5	2	4	1	2	2	4	2	4.398528	2.7811775	3.0	2	10.0	2.0	4.5	3.0	0.48104113	1.0
	2.0	45	1	1	1	3	3	3	3									2.3333333	2	6.0	2.0	4.0	1.5	-0.08105467	
	1.0	38	0	2	2	2	2	2	1									1.8333334	2	7.0	1.0		2.5	-0.76404434	
	2.0	25	0	4	2	4	4	3	4	4	4	4	5	3	4	1.1680865		3.5	1	1.0	0.0		1.0	1.1208615	
2.3327162	1.0	23	0	1	1	2	4	3	2	2	1	2	4	2	2	0.16808653	0.16808653	2.1666667	1	8.0	3.0	3.0	4.0	-0.3189734	1.0
	1.0	38	1	1	1	2	3	3	2	1	1	3	4	2	3	0.8319135	0.8319135	2.0	1	6.0	2.0	3.5	3.0	-0.48912743	1.0
0.0654595	2.0	77	0	2	1	1	2	2	1	1	2	2	2		1			1.5	2	10.0	2.0	4.0	3.0	-1.0906625	
	1.0	60	0	1	1	1	2	1	1	3	1	1	3	1	1		4.334237	1.1666666	2	9.0	3.0	3.5	4.0	-1.41533	
	1.0	55	0	2	2	2	3	2	2	2	2	3	3	2	2		0.16808653	2.1666667	2	6.0	2.0	3.0	3.0	-0.34078503	
	2.0	41	1	4	4	4		3	3	4	4	4	3	3	3				2	0.0	2.0	1.0			
	1.0	60	0	1	3	2	3	3	2	1	2	1	4	3	3		7.1680865	2.3333333	2	5.0	2.0		1.5	-0.14582595	
0.07199272	2.0	72	1	1	2	2	1	1	2	2	2	2	2	2	1	2.8319135	2.8319135	1.5	2	6.0	1.0	2.5	3.5	-1.0057606	1.0
