Country,COW id,V-Dem id,ID,IDN,YEAR,freexp,freass,frerel,fremov,fairtrial,ctot_index,ctot_pct_change,ctot_cum3,bust,bust_onset,recovery,recovery_onset,bust_event_time,recovery_event_time,country_id
Iraq,645,80.0,IRQ,85,2008,2,2,2,3,2.0,101.437538147,13.446982075831858,16.552569082111482,0,0,0,0,22.0,19.0,35
Iraq,645,80.0,IRQ,85,2008,2,2,2,3,2.0,99.4694671631,-1.9401801540647856,8.93845946768849,0,0,0,0,22.0,19.0,35
Iraq,645,80.0,IRQ,85,2009,2,3,2,3,2.0,84.125289917,-15.426017333480003,-3.9192154117129263,0,0,0,0,23.0,20.0,35
Iraq,645,80.0,IRQ,85,2009,2,3,2,3,2.0,82.5259170532,-1.90117961599654,-19.267377103541325,0,0,0,0,23.0,20.0,35
Iraq,645,80.0,IRQ,85,2010,2,2,2,3,2.0,92.1768569946,11.694435258657654,-5.632761690818883,0,0,0,0,24.0,21.0,35
Iraq,645,80.0,IRQ,85,2010,2,2,2,3,2.0,91.1734085083,-1.0886121733992171,8.7046434692619,0,0,0,0,24.0,21.0,35
Iraq,645,80.0,IRQ,85,2011,2,2,2,3,2.0,100.5156402588,10.24666281907134,20.85248590432978,0,0,1,0,25.0,22.0,35
Iraq,645,80.0,IRQ,85,2011,2,2,2,3,2.0,100.6162185669,0.10006234635826505,9.25811299203039,0,0,0,0,25.0,22.0,35
Iraq,645,80.0,IRQ,85,2012,2,2,2,3,1.0,100.0,-0.6124445697492376,9.734280595680369,0,0,0,0,26.0,23.0,35
Iraq,645,80.0,IRQ,85,2012,2,2,2,3,1.0,100.0,0.0,-0.5123822233909707,0,0,0,0,26.0,23.0,35
Iraq,645,80.0,IRQ,85,2013,2,2,2,3,1.0,100.8057098389,0.8057098389000039,0.19326526915076814,0,0,0,0,27.0,24.0,35
Iraq,645,80.0,IRQ,85,2013,2,2,2,3,1.0,100.8701477051,0.06392283364005102,0.8696326725400567,0,0,0,0,27.0,24.0,35
Iraq,645,80.0,IRQ,85,2014,2,3,2,3,1.0,97.8925094604,-2.9519519029607255,-2.082319230420669,0,0,0,0,28.0,25.0,35
Iraq,645,80.0,IRQ,85,2014,2,3,2,3,1.0,97.7485809326,-0.14702711023892867,-3.0350561795596014,0,0,0,0,28.0,25.0,35
Iraq,645,80.0,IRQ,85,2015,2,2,2,2,1.0,77.4224014282,-20.794347406859437,-23.89332642005909,1,1,0,0,29.0,26.0,35
Iraq,645,80.0,IRQ,85,2015,2,2,2,2,1.0,75.3594436646,-2.664548923237875,-23.605923440336237,1,0,0,0,29.0,26.0,35
Iraq,645,80.0,IRQ,85,2016,2,2,2,2,1.0,74.5749588013,-1.0409907838378918,-24.499887113935202,1,0,0,0,30.0,27.0,35
Iraq,645,80.0,IRQ,85,2016,2,2,2,2,1.0,71.8424301147,-3.6641370381184424,-7.369676745194209,0,0,0,0,30.0,27.0,35
Iraq,645,80.0,IRQ,85,2017,2,3,2,2,1.0,79.7962493896,11.071200211631682,6.366072389675349,0,0,0,0,31.0,28.0,35
Iraq,645,80.0,IRQ,85,2017,2,3,2,2,1.0,78.3264312744,-1.8419639098871898,5.565099263626051,0,0,0,0,31.0,28.0,35
Iraq,645,80.0,IRQ,85,2018,2,2,3,3,2.0,86.4225845337,10.33642555593637,19.565661857680862,0,0,0,0,32.0,29.0,35
Iraq,645,80.0,IRQ,85,2018,2,2,3,3,2.0,86.7134780884,0.33659437086905886,8.83105601691824,0,0,0,0,32.0,29.0,35
Iraq,645,80.0,IRQ,85,2019,2,2,3,3,2.0,83.1839981079,-4.070278413814599,6.602741512990829,0,0,0,0,33.0,30.0,35
Iraq,645,80.0,IRQ,85,2019,2,2,3,3,2.0,82.5902709961,-0.7137515932209126,-4.447435636166452,0,0,0,0,33.0,30.0,35
Iraq,645,80.0,IRQ,85,2020,2,2,2,2,2.0,73.8551330566,-10.576473274815246,-15.360503281850757,0,0,0,0,34.0,31.0,35
Iraq,645,80.0,IRQ,85,2020,2,2,2,2,2.0,70.9880981445,-3.8819710877818103,-15.172195955817969,0,0,0,0,34.0,31.0,35
Iraq,645,80.0,IRQ,85,2021,2,2,2,2,2.0,85.6615600586,20.670312767404187,6.211868404807131,0,0,0,0,35.0,32.0,35
Iraq,645,80.0,IRQ,85,2021,2,2,2,2,2.0,85.806602478,0.16932031041785311,16.95766199004023,0,0,0,0,35.0,32.0,35
Iraq,645,80.0,IRQ,85,2022,2,2,2,2,2.0,92.6121063232,7.93121234108396,28.770845418906,0,0,1,1,36.0,33.0,35
Iraq,645,80.0,IRQ,85,2022,2,2,2,2,2.0,94.7775497437,2.338186125411079,10.438718776912893,0,0,0,0,36.0,33.0,35
Iraq,645,80.0,IRQ,85,2023,2,2,2,2,2.0,87.7190170288,-7.447473303527985,2.8219251629670543,0,0,0,0,37.0,34.0,35
Iraq,645,80.0,IRQ,85,2023,2,2,2,2,2.0,88.4075241089,0.7849005876045867,-4.3243865905123196,0,0,0,0,37.0,34.0,35
Iraq,645,80.0,IRQ,85,2024,2,2,2,2,2.0,86.8294525146,-1.7849969334693072,-8.447569649392706,0,0,0,0,38.0,35.0,35
Iraq,645,80.0,IRQ,85,2024,2,2,2,2,2.0,87.2508621216,0.48533025925636686,-0.5147660866083537,0,0,0,0,38.0,35.0,35
Israel,666,169.0,ISR,87,1975,3,3,4,3,3.0,100.0586700439,,,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1975,3,3,4,3,3.0,99.9252243042,-0.13336749293334504,-0.13336749293334504,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1976,3,3,4,3,3.0,100.1014099121,0.17631745050041836,0.042949957567073316,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1976,3,3,4,3,3.0,99.9855194092,-0.11577309750359088,-0.07282313993651757,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1977,3,3,4,3,3.0,100.6596832275,0.6742614553422621,0.7348058083390896,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1977,3,3,4,3,3.0,100.1242523193,-0.5319219085856641,0.026566449253007107,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1978,3,3,4,3,3.0,100.706161499,0.5811870413216846,0.7235265880782826,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1978,3,3,4,3,3.0,100.109588623,-0.5923896483790991,-0.5431245156430786,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1979,3,3,4,3,3.0,100.4058914185,0.29597843680673197,0.2847758297493175,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1979,3,3,4,3,3.0,100.1085281372,-0.2961611884511606,-0.5925724000235277,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1980,3,3,4,3,3.0,100.0137252808,-0.09470008016706499,-0.0948828318114936,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1980,3,3,4,3,3.0,100.0336380005,0.01990998699838986,-0.3709512816198357,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1981,3,3,4,3,3.0,100.2140045166,0.18030586481228017,0.10551577164360504,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1981,3,3,4,3,3.0,100.0230941772,-0.19050265511382225,0.009713196696847781,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1982,3,3,4,3,3.0,100.1200942993,0.09697772589214448,0.0867809355906024,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1982,3,3,4,3,3.0,99.979598999,-0.14032677584182585,-0.2338517050635036,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1983,3,3,4,3,3.0,100.2083129883,0.22876065876427099,0.18541160881458962,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1983,3,3,4,3,3.0,100.0150909424,-0.1928203760126812,-0.10438649309023607,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1984,3,3,4,3,3.0,100.4192047119,0.4040527941255645,0.4399930768771543,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1984,3,3,4,3,3.0,100.0674819946,-0.3502544342081526,-0.13902201609526932,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1985,3,3,4,3,3.0,100.1645965576,0.09704907235024152,0.1508474322676534,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1985,3,3,4,3,3.0,99.9727401733,-0.19154111421961773,-0.4447464760775288,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1986,3,3,4,3,3.0,99.8458709717,-0.12690379535469365,-0.22139583722406986,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1986,3,3,4,3,3.0,99.787689209,-0.058271576114032886,-0.37671648568834426,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1987,2,3,4,3,3.0,100.0831985474,0.29613807148201055,0.11096270001328401,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1987,2,3,4,3,3.0,99.8948364258,-0.18820553732682432,0.049660958041153336,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1988,3,3,4,2,2.0,100.1477661133,0.2531959574185505,0.3611284915737367,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1988,3,3,4,2,2.0,99.9128875732,-0.23453198130677366,-0.1695415612150475,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1989,3,3,4,3,2.0,100.0841903687,0.17145215163010263,0.19011612774187947,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1989,3,3,4,3,2.0,99.8903274536,-0.19369983849181205,-0.2567796681684831,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1990,3,3,4,3,2.0,100.1065826416,0.21649262097018784,0.19424493410847843,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1990,3,3,4,3,2.0,99.9150695801,-0.19130915914455926,-0.16851637666618347,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1991,3,3,4,3,3.0,99.9135742188,-0.001496632396180697,0.023686829429447886,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1991,3,3,4,3,3.0,99.7714767456,-0.14222038828159977,-0.33502617982233973,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1992,3,3,4,3,3.0,99.8486709595,0.07737102468357016,-0.06634599599421032,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1992,3,3,4,3,3.0,99.7145614624,-0.13431275129780484,-0.19916211489583446,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1993,3,3,4,3,3.0,99.7853775024,0.07101875489539111,0.014077028281156423,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1993,3,3,4,3,3.0,99.6531829834,-0.1324788484132533,-0.19577284481566704,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1994,3,3,4,3,3.0,99.8349609375,0.18241058504901986,0.12095049153115767,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1994,3,3,4,3,3.0,99.7157211304,-0.11943692468077138,-0.06950518804500483,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1995,3,3,4,3,3.0,99.8650894165,0.14979411912858787,0.21276777949683634,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1995,3,3,4,3,3.0,99.7648620605,-0.10036275597971045,-0.07000556153189397,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1996,3,3,4,3,3.0,99.8448562622,0.08018274174677043,0.12961410489564784,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1996,3,3,4,3,3.0,99.7395324707,-0.10548744867077131,-0.12566746290371134,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1997,3,3,4,3,3.0,99.8015136719,0.06214306370264655,0.036838356778645664,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1997,3,3,4,3,3.0,99.671295166,-0.13047748587070584,-0.1738218708388306,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1998,3,3,4,3,3.0,99.8080062866,0.1371619786542544,0.0688275564861951,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1998,3,3,4,3,3.0,99.6800460815,-0.12820635323840257,-0.12152186045485402,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1999,3,3,4,3,3.0,99.7994232178,0.11976031411782273,0.12871593953367455,0,0,0,0,,,36
Israel,666,169.0,ISR,87,1999,3,3,4,3,3.0,99.6412658691,-0.15847521318318458,-0.16692125230376442,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2000,3,2,4,3,3.0,99.8467712402,0.2062452431806472,0.16753034411528533,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2000,3,2,4,3,3.0,99.6849517822,-0.1620677924684344,-0.11429776247097179,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2001,3,3,4,3,3.0,99.8287963867,0.14429921661023304,0.18847666732244583,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2001,3,3,4,3,3.0,99.6579818726,-0.17110745624772106,-0.1888760321059224,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2002,3,3,4,3,3.0,99.840057373,0.18270036878005325,0.15589212914256523,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2002,3,3,4,3,3.0,99.6992950439,-0.14098782873702698,-0.1293949162046948,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2003,3,3,4,2,3.0,99.8452911377,0.14643643541885076,0.18814897546187703,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2003,3,3,4,2,3.0,99.7178115845,-0.12767708095937635,-0.12222847427755257,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2004,3,3,4,2,3.0,99.8532333374,0.13580497881788833,0.15456433327736274,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2004,3,3,4,2,3.0,99.7050170898,-0.14843409937381757,-0.1403062015153056,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2005,3,3,4,3,3.0,99.8867797852,0.18230045057441302,0.16967133001848378,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2005,3,3,4,3,3.0,99.8101425171,-0.07672413533083011,-0.042857784130234666,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2006,3,3,4,3,3.0,99.9690475464,0.15920729626528463,0.26478361150886753,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2006,3,3,4,3,3.0,99.992225647,0.023185277012105487,0.10566843794656,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2007,3,3,4,2,3.0,99.9782104492,-0.014016287475659972,0.16837628580173014,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2007,3,3,4,2,3.0,100.0072402954,0.029036173051677494,0.03820516258812301,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2008,3,3,4,2,3.0,99.9711380005,-0.036099681176438025,-0.021079795600420503,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2008,3,3,4,2,3.0,99.9371109009,-0.034036923336655533,-0.041100431461416065,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2009,3,2,4,3,3.0,99.8613433838,-0.07581519659410896,-0.14595180110720252,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2009,3,2,4,3,3.0,99.8003616333,-0.061066423135958114,-0.1709185430667226,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2010,3,3,4,3,3.0,99.9977340698,0.19776725581939214,0.06088563608932507,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2010,3,3,4,3,3.0,100.0407104492,0.04297735323683938,0.1796781859202734,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2011,3,3,4,3,3.0,100.0702590942,0.029536620509107436,0.27028122956533895,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2011,3,3,4,3,3.0,100.1653747559,0.09504888121700805,0.16756285496295487,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2012,3,3,4,3,3.0,100.0,-0.16510171933467044,-0.04051621760855495,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2012,3,3,4,3,3.0,100.0,0.0,-0.07005283811766239,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2013,3,3,4,3,3.0,100.0096511841,0.009651184099990218,-0.15545053523468022,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2013,3,3,4,3,3.0,100.0109863281,0.0013350151552460332,0.01098619925523625,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2014,3,3,4,3,3.0,99.9692993164,-0.04168243233122482,-0.030696233075988566,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2014,3,3,4,3,3.0,100.0115432739,0.042256930666595416,0.0019095134906166322,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2015,3,3,4,3,3.0,99.7102584839,-0.3012500158855347,-0.3006755175501641,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2015,3,3,4,3,3.0,99.8826599121,0.17290239823000153,-0.08609068698893774,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2016,3,3,4,3,3.0,99.7077941895,-0.17507115124274497,-0.3034187688982781,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2016,3,3,4,3,3.0,99.9675598145,0.2605268997389443,0.25835814672620083,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2017,3,3,4,3,3.0,99.783782959,-0.18383649239914757,-0.09838074390294826,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2017,3,3,4,3,3.0,100.0191497803,0.23587682719616865,0.31256723453596535,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2018,3,3,4,3,3.0,99.8435440063,-0.17557215231857048,-0.1235318175215494,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2018,3,3,4,3,3.0,100.045463562,0.2022359659902051,0.26254064086780327,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2019,3,3,4,3,3.0,99.7815322876,-0.2638113363695238,-0.2371475226978892,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2019,3,3,4,3,3.0,99.9110412598,0.12979252696452281,0.06821715658520411,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2020,3,3,4,2,3.0,99.7030563354,-0.20817010990724638,-0.3421889193122474,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2020,3,3,4,2,3.0,99.8944854736,0.1919992678619975,0.11362168491927394,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2021,3,3,4,2,3.0,99.8686828613,-0.025829866561366543,-0.04200070860661542,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2021,3,3,4,2,3.0,100.0335693359,0.1651032835078059,0.33127268480843686,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2022,3,3,4,3,3.0,99.9303436279,-0.1031910674439529,0.036082349502486455,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2022,3,3,4,3,3.0,100.1257781982,0.19557079782264175,0.25748301388649475,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2023,3,3,4,3,2.0,99.9091949463,-0.21631117959578505,-0.1239314492170962,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2023,3,3,4,3,2.0,100.183380127,0.2744343809870209,0.2536939992138776,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2024,3,3,3,2,2.0,99.9217147827,-0.2611863803839598,-0.20306317899272397,0,0,0,0,,,36
Israel,666,169.0,ISR,87,2024,3,3,3,2,2.0,100.2517547607,0.3302985529399116,0.3435465535429727,0,0,0,0,,,36
Italy,325,82.0,ITA,88,1975,3,3,4,3,3.0,99.6802368164,,,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1975,3,3,4,3,3.0,99.2111587524,-0.4705828145894042,-0.4705828145894042,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1976,3,3,4,3,3.0,99.7826690674,0.5760544702701376,0.10547165568073336,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1976,3,3,4,3,3.0,99.359954834,-0.4236349231292458,-0.3181632674485124,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1977,3,3,4,3,3.0,99.8727798462,0.5161284675066158,0.6685480146475076,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1977,3,3,4,3,3.0,99.4310073853,-0.4423352004222836,-0.3498416560449136,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1978,3,3,4,3,3.0,99.8055725098,0.376708568433326,0.4505018355176582,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1978,3,3,4,3,3.0,99.3909225464,-0.41545772743228904,-0.4810843594212466,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1979,3,3,4,3,3.0,100.4145736694,1.0299241588406671,0.9911749998417041,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1979,3,3,4,3,3.0,99.8172302246,-0.5948772403960634,0.01958919101231471,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1980,4,4,4,4,3.0,100.4328765869,0.6167736380930711,1.0518205565376748,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1980,4,4,4,4,3.0,99.7233810425,-0.7064375416809932,-0.6845411439839855,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1981,4,4,4,4,3.0,100.2709503174,0.5490881568351869,0.45942425324726477,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1981,4,4,4,4,3.0,99.5523300171,-0.7166784577439911,-0.8740278425897974,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1982,4,4,4,4,3.0,100.1268005371,0.5770538167226391,0.4094635158138349,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1982,4,4,4,4,3.0,99.4541702271,-0.6717784912649516,-0.8114031322863036,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1983,4,4,4,4,3.0,100.0785293579,0.627785772456102,0.5330610979137895,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1983,4,4,4,4,3.0,99.4839172363,-0.5941455429201437,-0.6381382617289932,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1984,4,4,4,4,3.0,100.0216064453,0.5404785255116673,0.5741187550476257,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1984,4,4,4,4,3.0,99.4739837646,-0.5475043844646477,-0.601171401873124,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1985,4,4,4,4,3.0,99.9400787354,0.4685596707406203,0.46153381178763997,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1985,4,4,4,4,3.0,99.3978729248,-0.5425309019773006,-0.6214756157013279,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1986,4,4,4,4,3.0,99.3642578125,-0.033818744114810784,-0.10778997535149104,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1986,4,4,4,4,3.0,99.0002365112,-0.36635034499720165,-0.942699991089313,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1987,4,4,4,4,3.0,99.4895172119,0.49422174930322527,0.09405266019121283,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1987,4,4,4,4,3.0,99.122756958,-0.36864210841313083,-0.24077070410710721,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1988,4,4,4,4,3.0,99.398147583,0.27782785048713343,0.40340749137722787,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1988,4,4,4,4,3.0,99.0257644653,-0.3746378848650589,-0.4654521427910563,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1989,4,4,4,4,3.0,99.4322357178,0.410470199038393,0.31366016466046753,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1989,4,4,4,4,3.0,99.089263916,-0.34493019223000854,-0.30909787805667444,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1990,4,4,4,4,3.0,99.4631652832,0.3773379197941962,0.44287792660258063,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1990,4,4,4,4,3.0,99.17162323,-0.29311559949847243,-0.2607078719342848,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1991,4,4,4,4,3.0,99.3146972656,0.14426912753882082,0.22849144783454456,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1991,4,4,4,4,3.0,98.9477157593,-0.3695137944372706,-0.5183602663969222,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1992,4,4,4,4,3.0,99.3063583374,0.3624566523318551,0.1372119854334053,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1992,4,4,4,4,3.0,98.9277420044,-0.38126091756746083,-0.38831805967287636,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1993,4,3,4,4,3.0,99.2562789917,0.332097933949993,0.31329366871438724,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1993,4,3,4,4,3.0,98.8404083252,-0.4189867590490448,-0.46814974266651266,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1994,4,3,4,4,3.0,99.2898712158,0.45473597106275854,0.3678471459637067,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1994,4,3,4,4,3.0,98.8908538818,-0.4018711366165162,-0.36612192460280246,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1995,4,3,4,4,3.0,99.3285522461,0.4426075285214548,0.49547236296769714,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1995,4,3,4,4,3.0,98.9534759521,-0.37761175967881977,-0.33687536777388116,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1996,4,3,4,4,3.0,99.3142547607,0.36459437642657466,0.4295901452692097,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1996,4,3,4,4,3.0,98.9762039185,-0.3403850162441713,-0.3534023994964164,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1997,4,3,4,4,3.0,99.3253555298,0.3527631869853387,0.3769725471677421,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1997,4,3,4,4,3.0,98.9797897339,-0.34791297152348966,-0.33553480078232223,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1998,4,3,4,4,3.0,99.1775894165,0.19983845503386277,0.20468867049571182,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1998,4,3,4,4,3.0,98.7163162231,-0.4650982103052259,-0.6131727267948528,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1999,4,3,4,4,3.0,99.18334198,0.47309885008726127,0.20783909481589813,0,0,0,0,,,37
Italy,325,82.0,ITA,88,1999,4,3,4,4,3.0,98.8338165283,-0.35240338218334166,-0.3444027424013063,0,0,0,0,,,37
Italy,325,82.0,ITA,88,2000,3,3,4,4,3.0,99.3173370361,0.48922577796188804,0.6099212458658076,0,0,0,0,,,37
Italy,325,82.0,ITA,88,2000,3,3,4,4,3.0,99.1252593994,-0.19339789248495887,-0.05657549670641249,0,0,0,0,,,37
Italy,325,82.0,ITA,88,2001,3,3,4,4,3.0,99.2921447754,0.16835807241379896,0.46418595789072814,0,0,0,0,,,37
Italy,325,82.0,ITA,88,2001,3,3,4,4,3.0,99.0558700562,-0.23795912530085728,-0.2629989453720172,0,0,0,0,,,37
Italy,325,82.0,ITA,88,2002,3,4,4,4,3.0,99.3044586182,0.2509579309726506,0.1813568780855923,0,0,0,0,,,37
Italy,325,82.0,ITA,88,2002,3,4,4,4,3.0,99.0881576538,-0.21781596456975638,-0.20481715889796304,0,0,0,0,,,37
Italy,325,82.0,ITA,88,2003,3,4,4,4,3.0,99.3709259033,0.2853703774450711,0.31851234384796534,0,0,0,0,,,37
Italy,325,82.0,ITA,88,2003,3,4,4,4,3.0,99.1812438965,-0.19088280105650224,-0.12332838818118752,0,0,0,0,,,37
Italy,325,82.0,ITA,88,2004,3,4,4,4,3.0,99.4798583984,0.30107960957981295,0.3955671859683818,0,0,0,0,,,37
Italy,325,82.0,ITA,88,2004,3,4,4,4,3.0,99.3535461426,-0.12697269360210095,-0.016775885078790242,0,0,0,0,,,37
Italy,325,82.0,ITA,88,2005,3,4,4,4,3.0,99.6239624023,0.27217575033695596,0.44628266631466795,0,0,0,0,,,37
Italy,325,82.0,ITA,88,2005,3,4,4,4,3.0,99.5655517578,-0.05863111955347611,0.0865719371813789,0,0,0,0,,,37
Italy,325,82.0,ITA,88,2006,3,4,3,4,3.0,99.8171234131,0.25266937294936564,0.4662140037328455,0,0,0,0,,,37
Italy,325,82.0,ITA,88,2006,3,4,3,4,3.0,99.7902069092,-0.02696581806772569,0.16707243532816385,0,0,0,0,,,37
Italy,325,82.0,ITA,88,2007,3,4,3,4,3.0,99.8792800903,0.08926044334296446,0.3149639982246044,0,0,0,0,,,37
